simulation,use_case,implementation_cost,monthly_operating_cost,cost_per_interaction,readmission_reduction,readmissions_prevented,nurse_time_saved_hours,patient_satisfaction_increase,monthly_interactions,adoption_rate,total_annual_cost,total_annual_benefit,net_annual_benefit,roi_percent,payback_months,npv_3_year,benefit_cost_ratio
5995,discharge_education,203669.12254226324,22864.027712909694,0.011254378428284906,0.3550833274926246,38,2.699452602861511,0.19395104721761136,1830.4777685817462,0.3334640503408029,342505.25074315025,1076879.8855896078,734374.6348464575,214.41266469727088,3.328041784855702,1863843.8971314984,3.1441266469727087
5996,discharge_education,180098.04088626278,28406.01169336395,0.012822496017484203,0.26285740351836473,32,1.5931441247924671,0.2578330230141961,1405.5512403403657,0.3544824277283034,401121.0927179679,912941.7592372168,511820.66651924886,127.5975449336729,4.222526818490388,1293623.496337439,2.275975449336729
5997,discharge_education,199338.18867893997,33926.0065889803,0.012095720419138303,0.3439678688439453,24,1.5722173270628166,0.19417643898402562,585.8783893822194,0.15775703345132838,473643.1814151146,734564.6915021917,260921.5100870771,55.08820148271023,9.167731182258526,644319.7973706152,1.5508820148271023
5998,discharge_education,171636.40010306437,29347.247947246276,0.011680202996295826,0.4345076186121831,33,2.3533067656798408,0.14241566542676795,1681.1564010828838,0.3492754220055027,409614.74371104146,910345.5449651473,500730.8012541058,122.24433054278467,4.113261648930537,1266236.655767001,2.2224433054278467
5999,discharge_education,222001.53702628327,20466.558282446564,0.0161645541242453,0.3242830932455918,25,2.027694523320654,0.18386985287508112,3685.168982145819,0.25049062833108576,320314.04109307984,797470.140906766,477156.0998136862,148.96509006766573,5.583117234287921,1198382.5076621266,2.4896509006766574
6000,discharge_education,198749.01202941398,25630.60558719855,0.010644564373004359,0.39481406488994825,26,2.694996760067461,0.18633545535572332,1804.5519852682794,0.21143005672118317,374047.4417601134,900685.0341644934,526637.59240438,140.7943307742569,4.528708506098533,1329178.9674338887,2.407943307742569
6001,discharge_education,236293.55146914299,23277.761261653446,0.013241649425768928,0.32227301332024716,28,2.0765707896514574,0.1283616398718174,227.9096304930373,0.34117444194509183,358133.8670893553,790315.8425265069,432181.97543715156,120.67609772558066,6.560946033812696,1080465.1152385203,2.2067609772558066
6002,discharge_education,199777.4086719873,27951.400374389465,0.00916088035739646,0.21148363502121453,33,2.348064691006209,0.03431914849247303,2357.4496511324837,0.49176234576793165,402268.429820434,801567.5583232803,399299.1285028463,99.26186071352575,6.003842064600848,1000870.4250729902,1.9926186071352574
6003,discharge_education,218264.78036794797,21552.638112313594,0.01409686295859507,0.3421876095047177,27,2.959654478438393,0.1921709701968521,5408.65740969252,0.25239317317776816,332301.52536461223,954926.0523938432,622624.527029231,187.3673394505387,4.206672321298403,1573795.5150619047,2.873673394505387
6004,discharge_education,204368.26356794313,26669.205141628467,0.012847134628899559,0.2743649423955178,30,2.806329573639919,0.12845850594522076,1446.556384115612,0.31114362695606046,388376.2254775696,913281.3505184103,524905.1250408407,135.15377373972552,4.672118914107582,1323922.0982091208,2.3515377373972552
6005,discharge_education,264979.8601707865,27377.933239767583,0.017457623814091616,0.22810280739249228,28,2.6726897347429057,0.21405013841211154,778.0335528780952,0.06248315899406466,417024.81033911044,953499.8039286893,536474.9935895789,128.64342367384225,5.927132410727159,1345194.4959852416,2.2864342367384225
6006,discharge_education,170805.1472637711,23371.249717330677,0.01163978468442258,0.4031772109467645,49,2.6136664629639763,0.18136004069532585,3462.6958476539826,0.44993167604557904,337873.70610502386,1207136.6808806427,869262.9747756189,257.27452567895864,2.3579305994188102,2216096.9896299033,3.5727452567895863
6007,discharge_education,216014.9908502993,24822.05062101598,0.012571644564819356,0.3272352860937894,26,1.9273368113228262,0.18791060640673973,919.8665695915167,0.27198455467562704,370008.3752290111,802464.3918787071,432456.016649696,116.87735889276394,5.994089087453593,1084029.9674817454,2.1687735889276394
6008,discharge_education,198894.94928698905,25448.331792507273,0.01278269898950993,0.2374001056122863,36,2.965083719681133,0.15604335641308192,1769.3718925916673,0.25479078137861155,371949.7061187256,1045504.2399716291,673554.5338529035,181.08752951612934,3.543498367966008,1707777.6021812507,2.8108752951612934
6009,discharge_education,180952.31074560204,23248.91115358018,0.011857014242711982,0.5,33,2.6207650467036903,0.13456062025609664,1171.3502042058653,0.10223540467993533,339471.0353508165,937260.0763275763,597789.0409767597,176.09426982746612,3.632431476828701,1515051.910718082,2.7609426982746617
6010,discharge_education,217587.40496966377,26530.55331775739,0.017940404343663917,0.2624675550742853,30,2.713428640552674,0.15544692693219775,1384.8551682093998,0.30084266551036404,391193.9131430777,928192.6502040455,536998.7370609678,137.2717516861165,4.86229981457018,1353225.0377362072,2.3727175168611647
6011,discharge_education,171427.34378119733,23425.777145335418,0.012850530823477377,0.43528253250527793,33,2.8338767504073417,0.12437654810155695,6046.316654229067,0.19694928075469126,339184.15421349485,954780.5256545113,615596.3714410164,181.4932578051797,3.3416833185012886,1562285.840816982,2.814932578051797
6012,discharge_education,225797.1575256998,29695.03075459133,0.015007114464977642,0.2667146398010945,27,2.083633721120777,0.2105319436080166,3046.7352222725763,0.03422663292226892,432154.7606810307,859404.3273537176,427249.56667268695,98.86494504871041,6.341880955924241,1069233.471678982,1.988649450487104
6013,discharge_education,193414.742956205,25454.381806566984,0.007042693879798323,0.17618500112557195,28,1.9744630268762982,0.14176162458883257,432.2280867893355,0.20556055137138748,369960.6912654235,790441.8180827514,420481.12681732787,113.6556225417092,5.519812346970751,1056355.41927991,2.1365562254170922
6014,discharge_education,196800.475321883,27564.710438061407,0.008428623495528302,0.18963436950789003,36,2.8954298386055686,0.16727915199733698,1251.0141315265032,0.06397921129171603,396503.21562259126,1047685.031016061,651181.8153934698,164.23115620159118,3.6266456587637053,1650416.1899595573,2.642311562015912
6015,discharge_education,225131.06597541628,23214.562543846743,0.007980291728706918,0.27928537920975494,25,2.3893834489000274,0.08380242042194003,1863.0153815538772,0.20482528946476533,353796.84805951145,744422.2687789436,390625.4207194321,110.40952537082123,6.916018897923717,974943.3928567836,2.1040952537082123
6016,discharge_education,260282.9636139006,25260.8243384042,0.005623325758182732,0.3139699838519706,39,2.0848899786727038,0.1795463850965637,1706.4851555587318,0.41130004016575683,390006.0333953251,996582.0823240152,606576.0489286901,155.5299141523386,5.149223364297388,1526513.825070726,2.5552991415233857
6017,discharge_education,187210.93236737425,31153.763610219972,0.008520180260417735,0.41099054644688865,35,2.6188237061472344,0.16364830318600443,2215.231690540572,0.21464793457065984,436475.29752496164,994095.3849851448,557620.0874601832,127.75524539926417,4.0287845415341215,1410650.3583164378,2.2775524539926417
6018,discharge_education,191090.23461689858,25137.098472434525,0.014339547905313695,0.26567877942779794,24,3.515812222102287,0.14404944850658974,1131.3338068706553,0.30096359513206894,365536.6003253601,937105.0373798871,571568.437054527,156.36421538794752,4.011912951701399,1446049.7518302016,2.5636421538794756
6019,discharge_education,198226.6098922432,29919.19617890396,0.010979784223316757,0.33094821526324203,27,2.8716592976848014,0.1394707043158924,1229.6283468174206,0.39941429444088516,425267.9034246704,890786.4130149166,465518.5095902462,109.46476464399002,5.109827578715806,1171742.8050627897,2.0946476464399
6020,discharge_education,201169.34705233597,21992.20882029213,0.010195143166541614,0.17482337284026125,28,1.3732578835358604,0.152236353749086,1442.7262006201668,0.3690666400990633,331139.4604629362,722759.8786087479,391620.41814581165,118.2644972599528,6.164214256390527,980885.425434389,2.182644972599528
6021,discharge_education,271355.4824576604,29239.971422136947,0.011056986112535682,0.307529960443295,28,2.113785895265808,0.06316620413626446,3328.603079902101,0.192033736884828,441773.13636787364,729958.3705208196,288185.2341529459,65.2337615008279,11.299211075345228,704428.9483521648,1.6523376150082791
6022,discharge_education,238506.44320855523,27182.423836928087,0.013557394044274694,0.3441257915756553,25,1.5173317134672049,0.1379348743412191,1003.3826500092911,0.06363964066660711,405854.47282688244,685187.9970919557,279333.5242650733,68.82603074925905,10.246093182094022,686247.8860229556,1.6882603074925904
6023,discharge_education,256262.7090247054,26348.590571253226,0.014944960858958951,0.2480315957069616,34,3.0530339708755054,0.19383342274404883,2215.147512455007,0.2671731827202958,402001.2533777194,1066727.8389578646,664726.5855801452,165.354356483951,4.626191542516088,1676940.123807972,2.65354356483951
6024,discharge_education,210024.05314510834,25003.07871628814,0.014569696732595337,0.26232987638008365,19,2.225857851978253,0.19315147586786496,829.0709151086464,0.3963866365946948,370189.91405212914,748512.9966250379,378323.0825729087,102.19702596209423,6.66173636723739,945368.6746964809,2.021970259620942
6025,discharge_education,187324.3367820689,33140.43037604528,0.014609516647971037,0.2970217550190788,26,2.9949934455009215,0.16928414951374002,3788.9323529386884,0.5304521385223077,460790.86375002586,922633.2974288599,461842.433678834,100.2282098043894,4.867227169836053,1163806.0689546415,2.002282098043894
6026,discharge_education,245429.30466743346,22425.63287592499,0.007599781956637217,0.3034912228760203,25,1.7924540135124787,0.16015685975336205,627.9328074709166,0.28527472056959885,350974.62856262,743175.8815099843,392201.25294736424,111.74632609587296,7.509286708995951,976143.0699116569,2.1174632609587296
6027,discharge_education,231827.08863259817,21904.857417599353,0.012618023871051046,0.33679681511767107,36,2.633084249379077,0.19079668548839335,4857.121106413146,0.031672395982428346,340869.4324628419,1037097.6379076734,696228.2054448314,204.2507010424665,3.9957086510359936,1761567.4859487792,3.0425070104246648
6028,discharge_education,288954.6172934025,29934.00680489002,0.014191879147865225,0.3318521688954009,30,2.5336368331736083,0.11060293306533397,2746.801178784036,0.5191145214683052,455994.0746676179,859975.721377903,403981.6467102851,88.59361758258689,8.583200340305337,1000366.6252398405,1.8859361758258688
6029,discharge_education,217439.74261075642,25411.90804194296,0.013163719166300788,0.22241729286381764,30,2.4107045270725784,0.20460201285179938,1751.6535346156297,0.11705692937522041,377699.5100093771,937993.6013712345,560294.0913618575,148.3438756242885,4.656977383050636,1413280.2407407188,2.483438756242885
6030,discharge_education,276275.3740826591,29344.868103531913,0.01636124741812567,0.2784663627702386,30,1.923687181357355,0.16938255179597536,2817.8989352414524,0.34627000347387554,444783.4607034144,839461.8853724315,394678.4246690171,88.73495971384426,8.40001449730162,978178.6831300042,1.8873495971384426
6031,discharge_education,286932.3040734802,25530.023599426117,0.013936981620542323,0.3024411884409228,31,2.997992340048831,0.19124609246440671,1767.2848090941068,0.27664792440835556,402299.95194177143,1014985.0966707547,612685.1447289833,152.29560475256105,5.619832108716837,1538500.8619963992,2.5229560475256103
6032,discharge_education,240107.32405778585,25662.759241171123,0.008493290885668171,0.286396702899245,35,2.1938552585872504,0.15456051904706394,2338.5558662054746,0.3893779267875861,388227.2300026709,929761.7026634065,541534.4726607356,139.4890494046515,5.3205992123395625,1361739.487742221,2.394890494046515
6033,discharge_education,187891.01440994543,26618.95864222191,0.014261523302217461,0.2528066515957171,32,1.701980776656306,0.09100187086222267,863.6360847306292,0.5311876828509796,382205.64303707564,760259.3718275424,378053.7287904668,98.91369624644551,5.963946394955385,947794.5667960658,1.989136962464455
6034,discharge_education,223363.39670804242,27062.715690527173,0.011615939447064513,0.27655650897209794,39,1.817223068110301,0.19545574986246905,1840.7146986240475,0.5285192549943486,399463.63342141605,977694.7487168082,578231.1152953921,144.75187899905384,4.635448853573426,1458670.6473586096,2.4475187899905384
6035,discharge_education,199711.7669851371,29379.788964542215,0.013703550552920139,0.2817658421516961,24,2.361221373951035,0.1473681605328821,628.7449919423591,0.13142850794901814,419231.449034936,790326.9391465166,371095.4901115806,88.51804676529788,6.458017592994881,928196.1669011413,1.8851804676529786
6036,discharge_education,195973.09389641637,27117.339453722594,0.008225825118965337,0.34345485962255784,21,1.9410815522255471,0.1325347901299581,951.4001751689616,0.15614541549497757,390826.35069431906,678875.3919192791,288049.04122496006,73.70256399376068,8.164155370058626,714704.445711435,1.737025639937607
6037,discharge_education,190300.18301766002,26235.025525359484,0.01659724834469226,0.2920530851908793,31,3.1583305157298986,0.20111381631520697,3809.7705337765374,0.2025046909536289,379012.4811357584,1045696.7833600938,666684.3022243355,175.9003556364509,3.4253126833688383,1691283.9331326396,2.759003556364509
6038,discharge_education,215885.53851730522,28308.99514771803,0.014989393693459611,0.31971470668338814,28,2.131997065284997,0.14974780885801067,3074.547956332273,0.49628850282252995,412222.8152620141,818907.4273450603,406684.6120830462,98.65650250934127,6.370111839094244,1017632.8070097631,1.9865650250934126
6039,discharge_education,201444.24847521744,28377.432214929395,0.009681577300508077,0.4063269465553219,27,2.017975731940434,0.15945885080936828,1098.499651303061,0.7584692715302987,407804.8919156892,799795.6959616247,391990.8040459355,96.12214365662314,6.16680533510509,981801.1936084018,1.9612214365662313
6040,discharge_education,232608.83181589798,27783.918073590718,0.015101423928712051,0.30019607709263657,37,2.1641251501857157,0.17629634749628598,1213.2550209781605,0.20028552032030028,411163.15669591975,975632.6170204291,564469.4603245093,137.28600219449353,4.945007972948749,1421902.2203398305,2.3728600219449354
6041,discharge_education,196747.92360227168,27704.442801621542,0.00677910418857254,0.29384368493563995,24,2.72282915243776,0.1701761956236683,1574.2069817284548,0.2586296149417343,398164.01537793793,860143.9854405771,461979.9700626392,116.02755453029252,5.110557245386936,1162832.092469251,2.160275545302925
6042,discharge_education,205483.30440625432,26006.492940683776,0.01983752163771648,0.4032795691285,25,2.633602279839673,0.163832448706438,2025.7914986876306,0.6058243352432526,381054.5902825547,856200.7450855954,475146.1548030407,124.69241072538098,5.189560365688288,1195531.221210775,2.2469241072538098
6043,discharge_education,201601.85791187338,33000.94356238339,0.009762912228030187,0.3083001293869045,35,3.0347180521932904,0.14799938930470102,675.0961227963732,0.11839724454665469,463291.03290286666,1032512.7360898288,569221.703186962,122.86482205803986,4.250052802621059,1438520.191996774,2.2286482205803986
6044,discharge_education,207541.92543347474,29023.182894826616,0.00885454739492904,0.2089876084784107,34,2.4668933003872042,0.08041374005918993,1559.173478268941,0.40369069105841415,417624.50585460063,877109.8691095265,459485.3632549259,110.02356346753737,5.42020117367688,1154881.6434827028,2.1002356346753737
6045,discharge_education,194503.868358904,28655.44919080021,0.009532477279228964,0.32740774343863993,32,3.5934265623456625,0.10328726817958252,142.55226992917088,0.3538128610730614,408716.3195911943,1018432.7212845187,609716.4016933244,149.17838424048597,3.8280853423405663,1543879.5445725094,2.4917838424048595
6046,discharge_education,223898.09313982102,31154.056364949738,0.013814691296695754,0.21915564866120427,38,2.13955395606561,0.17526843798440409,5210.692152884099,0.08080182442339953,449345.1833350811,985410.4522729333,536065.2689378522,119.2992133484389,5.012033558901088,1349929.796835201,2.1929921334843887
6047,discharge_education,239346.07806537024,29619.145929265367,0.01306596798543669,0.2570145658020752,27,2.1871546214768687,0.19560657847513438,678.951270725071,0.3973665832056817,435318.23103977815,857936.6792671272,422618.448227349,97.08264393565712,6.7960898271988315,1055388.6705139917,1.970826439356571
6048,discharge_education,190942.73109226604,23035.58035359958,0.015479622356696962,0.3145096127881836,24,2.575485011829213,0.18152230389969085,1744.3503124567828,0.07787537758605118,340398.56388308574,852335.3554374886,511936.7915544029,150.3933464684752,4.475772812010713,1292394.0110955178,2.5039334646847515
6049,discharge_education,189607.1188471011,22177.20496145003,0.01003328991542022,0.38787293068344275,23,2.592912269017846,0.17141102167080777,1245.1543679797883,0.15576652921232445,329478.74842359475,830489.6166431276,501010.8682195329,152.06166425502127,4.541389359977375,1264425.1251337724,2.520616642550213
6050,discharge_education,218634.82704750932,26176.95079507187,0.007641513942693115,0.27691542116281886,28,1.914061450070857,0.17998216009662374,2234.691190712491,0.32653853671126365,387206.60231006285,820810.1486058352,433603.5462957723,111.98247749622725,6.050729859069172,1086617.9504685206,2.1198247749622725
6051,discharge_education,239818.30133416379,32580.781097308965,0.014252921395622705,0.23089923628421832,29,2.783309724931572,0.20805811756350237,963.542739178283,0.07211439916223565,471073.60653283616,975888.3818046068,504814.7752717706,107.1626107408721,5.700743633069518,1267150.0090886569,2.0716261074087208
6052,discharge_education,228693.13865087833,24366.54360392352,0.012970830666193445,0.33735316923574565,28,2.648160069571447,0.21403158305425507,1543.8695188034033,0.26776157280349333,368869.87270523084,950292.3920985432,581422.5193933124,157.62266382159527,4.720005800040406,1466143.8839361784,2.5762266382159527
6053,discharge_education,178568.9237125261,32196.76373641484,0.01676799240792324,0.3230398191106912,33,2.5095054627985793,0.15392906603706918,2040.6008876358576,0.15410724556306588,446294.7407701179,942164.7762008845,495870.0354307666,111.10819602648745,4.321348199007066,1252732.7291011505,2.1110819602648743
6054,discharge_education,194126.06813630203,31913.18729091405,0.012200239609728538,0.3262391075781352,38,2.8959913794791747,0.176130853743079,3173.181959658292,0.28936242604371326,448131.4998325331,1084609.7330753717,636478.2332428386,142.02934484201418,3.660003902673658,1612900.63764945,2.4202934484201415
6055,discharge_education,195124.5417601994,27018.70290277675,0.011154895611890462,0.32203901733765783,23,2.5451955615132915,0.10005983338346086,2026.4690002901018,0.15608807947591855,389537.2093552951,752935.2563801889,363398.04702489375,93.28968794183665,6.443332649396418,909005.7599688614,1.9328968794183665
6056,discharge_education,173066.33367972108,26621.453612098434,0.011961822113205274,0.228086489753726,32,3.1216330253376543,0.08993246154552033,1343.467604046799,0.38171568761564384,377339.06508435507,943744.7548394153,566405.6897550602,150.10523483128864,3.6666227789038532,1435285.638654783,2.5010523483128866
6057,discharge_education,196216.19211624563,23270.764221778263,0.013488579849457791,0.3712490111786128,33,3.407063342168525,0.17133859761902206,1155.7561316464999,0.11554443888603148,344841.64213983965,1076256.8321009304,731415.1899610907,212.1017593532072,3.219230797654347,1857267.7428771583,3.121017593532072
6058,discharge_education,214475.41926735165,32383.16465883918,0.017172478531612655,0.4956722722047957,27,2.743963623364954,0.16659956757437977,2075.536513259865,0.12668525743579723,460517.4876031072,901314.8386118237,440797.35100871656,95.7178311084277,5.838748861168464,1105743.4249482634,1.9571783110842769
6059,discharge_education,225042.82808037865,32475.925683514415,0.01431881434698038,0.44984817534806204,46,1.6107631062204353,0.17110317436832362,847.955925759442,0.19860110665521666,464871.0849106703,1024502.3781769802,559631.2932663099,120.38419067812075,4.825523464213177,1410500.3565150911,2.203841906781207
6060,discharge_education,244605.3803212223,21322.281538482002,0.013153420973871104,0.31717484656302114,36,2.9461550923316815,0.11084508690863763,1367.903226583371,0.13474954109799478,337618.416519414,997845.2489117562,660226.8323923422,195.55415228789136,4.445842579918618,1666987.1299007742,2.9555415228789137
6061,discharge_education,229715.67139278672,21822.957941216977,0.01812837452674042,0.4030242243342209,37,1.818671516436738,0.01866391300243464,1204.9577120263216,0.32435711854847665,338709.51285517594,773091.2101392106,434381.6972840346,128.2460872215791,6.346004157055807,1087061.2802168438,2.282460872215791
6062,discharge_education,189981.56320748175,26577.647312915855,0.01778011714392065,0.3057940387587641,30,2.2482930100963716,0.11757495532230014,2411.592271569953,0.47427027482702927,382773.49620792014,829853.0466348286,447079.5504269084,116.80002791626347,5.0992687013147,1125386.1039827212,2.168000279162635
6063,discharge_education,203020.44955004356,22086.540628563598,0.015478659382183634,0.32182453988298865,30,3.0427159692362693,0.03331116229492012,1851.2131179544544,0.09157200419462173,333055.8222936708,848864.2382956351,515808.4160019643,154.8714604205754,4.723159450332126,1300668.994954095,2.548714604205754
6064,discharge_education,196040.2653143539,26571.574835566196,0.011041197870132448,0.20531770742559055,38,2.830315893862376,0.10254970973681168,643.4085701492452,0.3015951873489511,384290.9011475913,1002490.7759389206,618199.8747913293,160.86768459654542,3.8053763510811405,1565525.695234362,2.608676845965454
6065,discharge_education,246765.662201993,29106.0578031521,0.009032558755920673,0.25844978795776274,27,2.3740178863711634,0.20598554505411942,1009.6237473959789,0.3706714581830483,431637.34820165957,892607.8702823707,460970.52208071115,106.79579142103042,6.423811945843779,1153179.7630012839,2.067957914210304
6066,discharge_education,200225.55726715305,22024.909190419978,0.016557681147800724,0.28037546748276154,30,2.6880358437754213,0.22261297536843327,4334.498150173691,0.12693233572877008,331901.9935670998,992057.6350592381,660155.6414921383,198.9007762192535,3.639606383996114,1673059.7843379965,2.989007762192535
6067,discharge_education,186940.26625453075,26161.018086543223,0.008698529180655723,0.31933179920998583,28,1.9157047166582832,0.15701450186907276,906.2496384130936,0.26076585130977853,376340.2355904586,798056.1150346496,421715.879444191,112.05708015315989,5.319418367671973,1060450.1884556392,2.120570801531599
6068,discharge_education,186991.2204101571,26013.12388026264,0.011885306474277393,0.35413924129400304,27,3.266346012985777,0.16194091424216983,6059.575995236471,0.019061633534770837,375352.13238022814,964565.8959303207,589213.7635500926,156.9762664764149,3.808286200583837,1492101.2980667106,2.569762664764149
6069,discharge_education,152790.9528783645,29750.461264333993,0.01347215507379428,0.2793361908628088,24,1.9108889429178708,0.1703247193959439,4093.7523755587576,0.2610976897157411,408597.6728001763,754740.2819752671,346142.6091750908,84.71477744915376,5.296924983924563,870504.4904987372,1.8471477744915374
6070,discharge_education,166585.84607392686,26558.905914473806,0.01000388051562278,0.25730434624942977,30,1.7284336196124435,0.09748507909923998,6010.32062246612,0.24326496709897794,374957.004684074,742181.4496488577,367224.4449647837,97.93774762901,5.443619509259049,922889.7920336768,1.9793774762901002
6071,discharge_education,289164.5219274115,33173.469023416874,0.0127247483577004,0.29645462459440836,28,2.7324942042328955,0.17642490709605127,509.7473687089862,0.2701098930579676,494547.6391407202,923649.1536463277,429101.5145056075,86.7664670791219,8.08660455819387,1065073.3710878599,1.8676646707912188
6072,discharge_education,166767.05193904,21582.92881907385,0.010238836593333583,0.3142309997831972,23,1.7442238428810106,0.1648675031443839,315.48255571325,0.07173917019700374,314622.9252339315,713616.6027189153,398993.6774849838,126.81646678744727,5.0156299114383724,1004736.6412799003,2.2681646678744727
6073,discharge_education,201622.33427585973,28808.977633873983,0.011390542410701917,0.3169536468287085,22,2.361371315037598,0.16865418417344977,2010.6017044558814,0.3058752892833418,413189.99849293526,783632.4551283375,370442.4566354022,89.65426510480651,6.531292426050428,926243.9080760058,1.8965426510480652
6074,discharge_education,198830.72977838383,27380.446183221255,0.010408763083877105,0.2637979887980315,34,3.015628315793499,0.0763869074288338,764.6694154942309,0.050834312967438934,394937.7752781834,944418.5884819886,549480.8132038052,139.1309840687602,4.342223968529431,1388036.6433743804,2.391309840687602
6075,discharge_education,190566.81610970452,31933.370523479065,0.011662999275028884,0.2807584552004476,22,1.6123709543728042,0.25109829965680175,1829.9255612823022,0.22401270134948348,446978.82736425207,768706.5237252663,321727.69636101427,71.97828547230759,7.107879797673397,802259.7167850458,1.719782854723076
6076,discharge_education,210563.8715913128,25615.546398460312,0.016130426825957646,0.2683929508816047,34,1.858397754702998,0.22379498264246386,571.3267813599343,0.24637925343864375,377685.1029167133,941386.6907538536,563701.5878371403,149.25174000348304,4.482454038830497,1423030.9651643676,2.492517400034831
6077,discharge_education,153636.8068638338,27945.32682837981,0.014791097826162962,0.4083376431897404,34,2.7794318315477122,0.1252320922827711,718.4195062592764,0.46053353807364916,386683.70545353665,962558.2303839737,575874.5249304371,148.926504222618,3.201464212345057,1462426.6804002554,2.48926504222618
6078,discharge_education,190978.19967767733,26547.692429191386,0.011308889248863148,0.36901444649101783,37,2.3313302139888528,0.1564474952740261,1536.2673868289676,0.721756638590563,382440.1907756672,977520.4230925769,595080.2323169097,155.60086169551502,3.8511418657100744,1506657.7218701206,2.5560086169551504
6079,discharge_education,197183.08548482513,25337.959395505284,0.012911617642707075,0.4036127325894884,37,2.577921214059326,0.13801364608942288,1333.0443203889138,0.491706861750722,369989.7490104595,991143.4039171353,621153.6549066758,167.88401748101296,3.8093586138093434,1572976.7723729056,2.6788401748101296
6080,discharge_education,255388.79256902874,23911.07513486987,0.009559089261070089,0.2553107871535522,33,1.9512272783754872,0.11904447183330558,1047.4991389444085,0.16530978112185415,372182.6567946888,834704.018022119,462521.36122743017,124.27267976717569,6.625997775963029,1155960.843290142,2.242726797671757
6081,discharge_education,219445.28330189624,22328.199783188396,0.01780977868355771,0.42026165659357506,28,2.0865222447066696,0.10243211974792704,7950.689768756943,0.20465292033162458,342786.0254675178,765680.0115597941,422893.9860922763,123.36966931936655,6.2269587325088,1058904.1270027799,2.2336966931936653
6082,discharge_education,246182.03463748522,24383.466020169843,0.013596869449104454,0.1,32,2.7020497576671416,0.09869959721895634,943.336103014245,0.3528789579259054,374816.1874686049,897966.0657156848,523149.8782470799,139.57504924754608,5.646917907251395,1313504.2670650976,2.395750492475461
6083,discharge_education,238184.27798666878,23075.19756832283,0.012492367581906808,0.20901152495268432,27,2.7181775200696325,0.11223939354844298,2790.8473183176657,0.2679866697948223,356715.5016355484,843602.4711574952,486886.96952194674,136.49167678151335,5.870379605037242,1221178.6593683418,2.3649167678151337
6084,discharge_education,244105.84861807947,26799.298809609645,0.008728707403325493,0.2103019345460717,29,3.1893727762877084,0.20506503299472495,2053.906638914376,0.2479773623151434,403175.33732236025,1025683.493912127,622508.1565897667,154.40134823823269,4.705593255940813,1569852.861947719,2.5440134823823266
6085,discharge_education,163115.69520625263,33901.94505159675,0.016664117057296247,0.2604477829085249,27,3.5651071389752316,0.0851432192475081,1323.930522403037,0.26140447072569584,461459.9846196578,926607.1473142882,465147.1626946304,100.79902444369291,4.208105518984019,1175735.3119639372,2.007990244436929
6086,discharge_education,171055.63695718156,25223.881441502002,0.014741561627009073,0.2638397566245745,28,2.7078268234854357,0.14477837384423634,149.29476534508674,0.43941464048108353,359731.53300622496,888795.860897343,529064.3278911181,147.07199101224273,3.8798073037133953,1339336.7707293823,2.470719910122427
6087,discharge_education,199662.7743545851,28552.222966377958,0.009106984350977633,0.19053499931050494,34,2.5155963647739026,0.20919983388655733,656.8375278061577,0.13431958318748305,409252.7154237729,1012227.3613071648,602974.6458833918,147.33552720817596,3.9735556189843018,1525778.1470232785,2.4733552720817595
6088,discharge_education,244183.9849145561,29174.206718024743,0.014493751776072664,0.2994797953682911,28,3.5261261174192255,0.04244280866750044,2221.7616308422016,0.6305912821019467,431871.5621934787,892839.2039319999,460967.64173852117,106.73720663552453,6.356645355677267,1153536.2731143744,2.067372066355245
6089,discharge_education,200553.46336136133,26315.142325823166,0.011310561399450442,0.17443777492265608,23,1.437931331360365,0.185581048081817,507.51286874296244,0.2163500655349675,382701.74542922026,694512.1211586645,311810.3757294442,81.47607881425583,7.71828568791618,775294.0252605157,1.8147607881425583
6090,discharge_education,204151.2083763759,23100.466154829828,0.013113818914398251,0.2801755665374576,25,2.861870159128708,0.21622383169921416,1910.7233797157996,0.2061082153547967,345556.67921484844,938266.9523859462,592710.2731710977,171.52331551449555,4.1332411658897,1498693.138940318,2.7152331551449556
6091,discharge_education,242253.16568156818,29063.539997350155,0.010769955101123127,0.19533035575232133,25,2.4645018086117267,0.128277406704981,3199.7888476728717,0.4014606167080232,429927.07418206136,798662.6418245054,368735.56764244405,85.76700323978561,7.883801410222836,916117.4559239876,1.857670032397856
6092,discharge_education,229375.0241767966,32709.185668787348,0.013445931071726345,0.29931282648046437,22,2.331937656835818,0.04096257320657107,1816.633330987496,0.6292785319999424,469261.68533632637,652114.4685952273,182852.78325890098,38.96605859220061,15.05309485075925,438894.89392158366,1.3896605859220061
6093,discharge_education,242642.8806663815,27441.89087532765,0.012612845471519241,0.3422551220168611,29,2.615170394408518,0.14884209828551725,2010.502407362067,0.4553432292674707,410487.94860026904,894814.2495586246,484326.30095835554,117.98794644516832,6.011886123539138,1213951.0492924652,2.1798794644516835
6094,discharge_education,198961.8805343263,21568.13911049361,0.010078815329172793,0.3521654973051639,22,3.0221998825529703,0.1373931914211338,2345.8273820323634,0.1755216862421984,325422.0141024302,838279.1761530199,512857.1620505897,157.59756249592942,4.655375303458084,1293635.454308807,2.575975624959294
6095,discharge_education,244117.41041716622,23413.31173922993,0.01275819871910426,0.3938753636335065,30,3.1913216285257207,0.24130200717584066,520.3523976007826,0.2258947595351435,362411.8761213252,1076173.8188841844,713761.9427628592,196.9477243411063,4.104182010134524,1805021.0895294687,2.969477243411063
